,zipcode,bd,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10
261,11215,3.0,4950.0,4900.0,4267.0,4895.0,4448.0,4592.0,4200.0,4500.0,4295.0,4400.0,4300.0,4600.0,4900.0,4800.0,4387.0,4275.0,4375.0,4450.0,4599.0,4375.0,4600.0,4200.0,5000.0,4500.0,4600.0,4700.0,4500.0,4350.0,4025.0
262,11216,0.0,1719.0,1852.5,1873.5,1847.5,1860.0,1900.0,1899.5,1847.5,1850.0,1937.5,1861.5,1850.0,1822.5,1904.0,1899.5,1819.0,1820.0,1756.5,1789.5,1828.0,1915.0,1850.0,1806.5,1785.0,1824.5,1824.5,1799.5,1750.0,1698.5
263,11216,1.0,2122.0,2124.5,2099.5,2175.0,2172.5,2065.0,2112.5,2075.0,2075.0,2099.5,2149.5,2150.0,2149.5,2150.0,2187.5,2233.5,2195.0,2176.5,2162.0,2169.0,2199.5,2250.0,2222.5,2170.0,2131.5,2100.0,2075.0,2006.0,1950.0
264,11216,2.0,2418.5,2440.5,2450.0,2484.5,2447.5,2412.5,2445.0,2399.5,2384.5,2416.5,2422.5,2449.5,2447.5,2497.0,2522.0,2550.0,2587.0,2521.5,2468.0,2501.0,2500.0,2500.0,2493.5,2464.5,2445.5,2437.5,2400.0,2325.0,2275.0
265,11216,3.0,3010.0,3075.0,3072.5,3127.5,2968.5,2891.5,2799.5,2775.0,2797.0,2822.5,2850.0,2996.5,3000.0,2999.5,3087.5,3148.5,3100.0,3050.5,2999.5,2986.0,3020.0,3000.0,2996.5,2999.5,2953.5,2949.5,2899.5,2774.5,2650.0
266,11217,0.0,2212.3333333333335,2233.0,2296.3333333333335,2099.3333333333335,2168.0,2273.3333333333335,2272.6666666666665,2229.6666666666665,2233.3333333333335,2258.3333333333335,2300.0,2450.0,2509.0,2450.0,2417.6666666666665,2448.0,2291.0,2305.0,2329.0,2368.0,2213.3333333333335,2379.6666666666665,2450.0,2394.3333333333335,2328.0,2257.3333333333335,2247.6666666666665,2153.6666666666665,1996.0
267,11217,1.0,2533.0,2550.0,2641.6666666666665,2541.0,2579.3333333333335,2500.0,2508.3333333333335,2517.3333333333335,2608.3333333333335,2615.0,2608.3333333333335,2746.6666666666665,2716.6666666666665,2683.3333333333335,2799.3333333333335,2773.3333333333335,2675.0,2629.6666666666665,2666.6666666666665,2821.0,2721.6666666666665,2823.0,2665.0,2682.6666666666665,2566.6666666666665,2528.0,2535.0,2495.0,2433.3333333333335
268,11217,2.0,3290.3333333333335,3281.6666666666665,3263.3333333333335,3350.0,3283.3333333333335,3200.0,3097.0,3183.3333333333335,3096.6666666666665,3166.6666666666665,3208.3333333333335,3333.3333333333335,3304.3333333333335,3416.6666666666665,3491.6666666666665,3531.3333333333335,3433.3333333333335,3396.0,3404.3333333333335,3516.6666666666665,3516.0,3550.0,3440.0,3433.3333333333335,3321.6666666666665,3231.6666666666665,3206.6666666666665,3100.0,2883.3333333333335
269,11217,3.0,4525.0,4536.666666666667,4505.333333333333,4638.333333333333,4743.666666666667,4355.0,4066.6666666666665,5191.333333333333,5123.333333333333,5466.666666666667,4707.666666666667,4698.333333333333,4800.0,4733.0,4569.666666666667,4623.333333333333,4390.0,4641.0,5208.0,5449.0,5032.666666666667,4316.666666666667,4596.666666666667,4366.666666666667,4331.666666666667,4300.0,4196.666666666667,3944.3333333333335,3806.3333333333335
270,11218,1.0,1899.5,1910.0,1860.0,1825.0,1847.0,1922.5,1949.5,1945.0,1995.0,1947.5,1970.0,1962.5,1947.5,1900.0,1985.0,1925.0,1961.5,2069.0,2025.0,2049.0,2036.5,2056.25,2022.5,2016.5,1995.0,1931.0,1961.0,1925.0,1875.0
271,11218,2.0,2285.0,2349.5,2362.5,2374.5,2337.5,2397.5,2287.5,2397.5,2412.5,2500.0,2532.5,2570.0,2545.0,2450.0,2525.0,2549.0,2600.0,2312.5,2450.0,2412.5,2412.5,2422.5,2635.0,2684.0,2528.0,2437.5,2431.5,2375.0,2287.5
272,11219,0.0,2500.0,2500.0,2500.0,2481.0,2495.0,2498.0,2406.0,2500.0,2698.0,2567.0,2643.0,2695.0,2741.0,2728.0,2847.0,2866.0,2895.0,2895.0,2950.0,2983.0,2899.0,2832.0,2721.0,2600.0,2650.0,2613.0,2533.0,2475.0,2500.0
273,11219,1.0,2175.0,2185.0,2185.0,2125.0,2125.0,2150.0,2175.0,2172.5,2197.5,2275.0,2319.5,2262.0,2257.5,2299.5,2419.0,2449.5,2453.0,2459.0,2412.5,2437.5,2450.0,2418.75,2437.5,2381.5,2266.0,2266.5,2206.0,2150.0,2132.5
274,11219,2.0,2437.5,2447.0,2462.5,2425.0,2450.0,2397.5,2412.5,2505.5,2475.0,2399.5,2482.5,2547.5,2597.5,2650.0,2750.0,2825.0,2950.0,2937.5,2987.5,2950.0,2775.0,2750.0,2743.0,2571.5,2500.0,2462.5,2456.5,2350.0,2275.0
275,11219,3.0,3750.0,3833.0,3750.0,3666.0,3599.0,3400.0,3306.0,3500.0,3600.0,3750.0,4200.0,4350.0,4401.0,4350.0,4200.0,4595.0,4587.0,4722.0,4800.0,4500.0,4150.0,3967.0,4200.0,3995.0,3912.0,3761.0,3598.0,3454.0,3317.0
276,11220,1.0,1700.0,1713.0,1700.0,1719.0,1700.0,1700.0,1695.0,1650.0,1650.0,1650.0,1700.0,1700.0,1750.0,1750.0,1700.0,1697.0,1800.0,1700.0,1725.0,1773.0,1795.0,1800.0,1695.0,1650.0,1750.0,1800.0,1800.0,1750.0,1700.0
277,11220,2.0,2200.0,2200.0,2000.0,1985.0,1997.0,2000.0,2000.0,2099.0,2000.0,2000.0,2000.0,2099.0,2193.0,2200.0,2195.0,2199.0,2125.0,2100.0,2100.0,2199.0,2108.0,2100.0,2100.0,2100.0,2100.0,2100.0,2095.0,1950.0,1963.0
278,11220,3.0,2500.0,2500.0,2499.0,2499.0,2425.0,2413.0,2450.0,2398.0,2425.0,2350.0,2350.0,2525.0,2713.0,2500.0,2500.0,2445.0,2499.0,2500.0,2499.0,2500.0,2475.0,2600.0,2700.0,2550.0,2500.0,2450.0,2425.0,2399.0,2350.0
279,11221,0.0,1931.5,1984.5,2050.0,2004.0,2000.0,1997.0,1995.5,1982.0,1950.0,1921.0,2012.5,1964.0,1935.5,2039.0,2062.0,2043.5,2096.5,2019.0,2027.5,2068.0,2162.5,2049.5,2012.5,1969.5,1975.0,1925.0,1900.0,1862.5,1808.0
280,11221,1.0,2174.5,2163.5,2199.5,2224.5,2243.0,2179.0,2208.0,2253.5,2263.0,2300.5,2324.5,2367.5,2300.0,2300.0,2303.0,2395.5,2470.5,2347.5,2303.0,2450.0,2524.5,2480.0,2397.0,2320.0,2295.5,2245.5,2200.0,2123.5,2050.0
281,11221,2.0,2418.5,2473.0,2487.5,2477.5,2450.0,2435.0,2422.5,2399.0,2428.5,2464.5,2475.0,2499.5,2497.5,2497.5,2569.5,2600.0,2649.5,2595.0,2550.0,2612.0,2575.0,2550.0,2518.0,2496.0,2448.0,2437.5,2375.0,2296.0,2237.5
282,11221,3.0,2997.5,2997.5,2947.5,2946.0,2897.5,2796.0,2751.5,2788.5,2799.5,2847.5,2901.0,2997.0,3000.0,3074.5,3112.5,3181.0,3225.0,3175.5,3097.5,2986.0,3025.0,3000.0,3026.5,2999.5,2928.5,2873.5,2775.0,2725.0,2636.0
283,11222,0.0,2340.0,2399.0,2339.0,2125.0,2304.0,2520.0,2298.0,2266.0,2250.0,2500.0,2525.0,2700.0,2677.0,2625.0,2498.0,3000.0,2573.0,2595.0,2595.0,2600.0,1950.0,2864.0,2675.0,2633.0,2584.0,2522.0,2493.0,2566.0,2325.0
284,11222,1.0,2400.0,2500.0,2600.0,2400.0,2500.0,2500.0,2400.0,2540.0,2650.0,2545.0,2500.0,2750.0,2600.0,2600.0,2900.0,2900.0,2625.0,2600.0,2625.0,2975.0,2990.0,3000.0,2800.0,2853.0,2600.0,2500.0,2575.0,2500.0,2400.0
285,11222,2.0,2900.0,2950.0,2895.0,2950.0,2800.0,2700.0,2773.0,2900.0,2790.0,2700.0,2750.0,3150.0,3200.0,3400.0,3500.0,3500.0,3200.0,3113.0,3200.0,3250.0,3350.0,3425.0,3200.0,3200.0,3200.0,3000.0,3000.0,2800.0,2650.0
286,11222,3.0,3650.0,3725.0,3749.0,3720.0,3658.0,3600.0,3500.0,3699.0,3700.0,3750.0,3850.0,3995.0,3800.0,3900.0,4125.0,3995.0,3800.0,3600.0,3800.0,5095.0,5000.0,4200.0,3995.0,3800.0,3600.0,3700.0,3590.0,3483.0,3199.0
287,11223,0.0,1438.0,1400.0,1463.0,1425.0,1425.0,1388.0,1413.0,1399.0,1450.0,1435.0,1780.0,1849.0,1497.0,1575.0,1600.0,1500.0,1475.0,1495.0,1425.0,1375.0,1400.0,1600.0,1625.0,1625.0,1495.0,1495.0,1563.0,1450.0,1450.0
288,11223,1.0,1625.0,1650.0,1675.0,1675.0,1675.0,1669.0,1650.0,1645.0,1656.5,1672.5,1692.5,1681.5,1697.0,1675.0,1693.5,1687.5,1710.0,1687.5,1722.5,1737.5,1775.0,1732.5,1769.0,1737.5,1749.5,1706.5,1725.0,1700.0,1691.5
289,11223,2.0,1920.0,1999.5,1997.5,2047.5,2000.0,2045.0,1975.0,2000.0,2046.5,2025.0,2100.0,2047.5,1999.5,2097.5,2062.5,2100.0,2047.5,2097.5,2139.0,2197.5,2172.5,2173.0,2275.5,2087.0,2035.0,2044.0,2112.5,2025.0,2012.5
290,11223,3.0,2382.5,2610.0,2629.0,2412.5,2400.0,2481.0,2431.5,2462.5,2527.5,2440.0,2475.0,2450.0,2450.0,2481.5,2587.5,2537.5,2512.5,2675.0,2585.5,2457.0,2436.0,2495.0,2700.0,2727.0,2548.75,2450.0,2450.0,2662.5,2539.5
291,11224,1.0,2025.0,2100.0,2100.0,2200.0,2088.0,2150.0,2150.0,2150.0,2200.0,2100.0,1900.0,2099.0,2250.0,2199.0,2175.0,2150.0,2410.0,2099.0,2558.0,2570.0,2570.0,2430.0,2250.0,2225.0,2250.0,2200.0,2200.0,2318.0,2154.0
292,11225,0.0,1661.0,1724.5,1761.0,1672.5,1697.5,1697.5,1737.5,1662.5,1700.0,1775.0,1717.5,1712.5,1772.5,1847.5,1825.0,1824.0,1870.5,1875.0,1874.5,1867.5,1819.5,1804.0,1744.0,1825.0,1761.0,1774.5,1747.0,1672.5,1617.0
293,11225,1.0,2022.5,2052.0,1997.5,2050.0,2050.0,1959.0,2012.5,1906.5,1900.0,1925.0,2012.5,2022.5,2031.0,2047.5,2048.5,2167.5,2047.0,2079.0,2048.5,2069.0,2100.0,2047.5,2040.0,2020.0,2006.5,1962.5,1925.0,1876.0,1847.5
294,11225,2.0,2400.0,2462.5,2400.0,2450.5,2385.0,2362.5,2385.0,2350.0,2369.0,2375.0,2397.0,2397.5,2449.5,2497.0,2530.0,2522.5,2612.5,2485.0,2493.0,2540.0,2500.0,2450.0,2429.0,2439.0,2422.5,2425.0,2400.0,2372.5,2287.0
295,11225,3.0,3075.0,3066.5,3050.0,3129.0,3120.5,3114.0,2997.5,2900.0,2847.5,2825.0,2850.0,2999.0,3000.0,3006.5,3072.5,3048.5,2997.5,2997.5,2997.0,3055.0,3139.0,2999.0,2999.0,3000.0,3000.0,2999.5,2967.0,2824.5,2725.0
296,11226,0.0,1558.5,1581.5,1717.5,1585.5,1587.5,1496.5,1537.5,1572.5,1595.0,1547.5,1587.0,1602.5,1666.0,1686.5,1616.5,1650.0,1656.5,1650.0,1648.5,1609.0,1597.5,1525.0,1600.0,1705.0,1699.5,1740.5,1700.0,1620.0,1570.0
297,11226,1.0,1809.5,1893.0,1819.0,1774.0,1750.0,1754.0,1772.5,1791.5,1797.5,1800.0,1774.5,1837.5,1850.0,1850.0,1824.0,2000.0,1987.5,1860.0,2084.0,1977.5,1981.5,2025.0,2055.5,1994.5,1937.0,1925.0,1894.0,1875.0,1887.5
298,11226,2.0,2150.0,2197.5,2195.0,2250.0,2200.0,2072.5,2175.0,2185.0,2197.5,2147.0,2175.0,2174.5,2250.0,2349.5,2300.0,2336.5,2405.0,2296.5,2300.0,2347.5,2251.0,2225.0,2324.5,2286.0,2338.5,2330.0,2256.5,2199.5,2199.5
299,11226,3.0,2597.5,2747.5,2825.0,2650.0,2631.5,2535.0,2511.5,2525.0,2612.5,2650.0,2685.5,2768.0,2775.0,2747.0,2750.0,2804.0,2767.5,2999.5,2997.5,2847.0,2714.5,2595.0,2650.0,2565.0,2597.5,2740.0,2725.0,2616.5,2525.0
300,11228,3.0,2400.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2450.0,2550.0,2400.0,2400.0,2300.0,2375.0,2400.0,2400.0,2450.0,2428.0,2495.0,2495.0,2450.0,2400.0,2500.0,2450.0,2429.0,2400.0,2400.0,2400.0,2300.0,2323.0
301,11229,0.0,1500.0,1425.0,1399.0,1450.0,1450.0,1413.0,1450.0,1425.0,1500.0,1500.0,1495.0,1450.0,1400.0,1413.0,1495.0,1450.0,1450.0,1450.0,1373.0,1448.0,1430.0,1410.0,1700.0,1500.0,1611.0,1500.0,1500.0,1612.0,1590.0
302,11229,1.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1700.0,1695.0,1699.0,1675.0,1697.0,1695.0,1700.0,1717.0,1750.0,1700.0,1695.0,1697.0,1683.0,1700.0,1700.0,1700.0,1775.0,1700.0,1750.0,1750.0,1770.0,1700.0,1700.0
303,11229,2.0,2050.0,2100.0,2100.0,2150.0,2000.0,2000.0,2000.0,1999.0,2198.0,2199.0,2154.0,2195.0,2154.0,2250.0,2100.0,2175.0,2125.0,2100.0,2260.0,2277.0,2143.0,2400.0,3545.0,2450.0,2295.0,2208.0,2229.0,2200.0,2300.0
304,11229,3.0,2450.0,2800.0,2700.0,2575.0,2500.0,2500.0,2500.0,2500.0,2600.0,2625.0,2549.0,2548.0,2523.0,2600.0,2548.0,2500.0,2500.0,2800.0,2600.0,2495.0,2600.0,2500.0,2500.0,2650.0,2795.0,2800.0,3000.0,2804.0,3300.0
305,11230,0.0,1469.0,1437.5,1531.5,1512.0,1476.5,1481.5,1531.0,1524.5,1512.5,1504.0,1677.5,1773.0,1610.0,1575.0,1575.0,1586.5,1537.5,1446.5,1512.0,1587.5,1575.0,1629.0,1628.25,1662.5,1579.0,1547.5,1581.5,1525.0,1500.0
306,11230,1.0,1700.0,1712.5,1700.0,1700.0,1700.0,1694.0,1725.0,1744.0,1750.0,1750.0,1744.0,1775.0,1860.0,1725.0,1817.0,1725.0,1756.5,1775.0,1781.5,1912.5,1850.0,1851.0,1825.0,1837.5,1797.5,1772.5,1775.0,1737.5,1700.0
307,11230,2.0,2099.5,2237.5,2250.0,2199.5,2125.0,2135.0,2168.5,2218.5,2222.5,2137.5,2274.5,2250.0,2209.0,2247.5,2162.5,2275.0,2225.0,2275.0,2331.5,2375.0,2400.0,2436.5,2482.0,2337.5,2324.5,2275.0,2251.5,2175.0,2160.0
308,11230,3.0,2507.5,2683.5,2655.0,2612.5,2587.5,2649.5,2599.5,2549.5,2525.0,2406.0,2536.5,2748.5,2587.5,2631.0,2762.0,2712.0,2687.5,2850.0,2883.0,2760.0,2747.5,2670.0,3075.0,2997.5,2850.0,2741.0,2699.5,2875.0,2802.0
309,11231,1.0,2640.0,2600.0,2598.0,2500.0,2550.0,2600.0,2650.0,2500.0,2500.0,2500.0,2600.0,2600.0,2550.0,2753.0,2700.0,2800.0,2800.0,2850.0,2888.0,2800.0,2838.0,2700.0,2700.0,2585.0,2525.0,2500.0,2493.0,2400.0,2350.0
310,11231,2.0,3300.0,3250.0,3500.0,3400.0,3375.0,3500.0,3425.0,3400.0,3450.0,3400.0,3800.0,3900.0,3900.0,3750.0,4000.0,3995.0,3901.0,3950.0,3775.0,4000.0,4098.0,4000.0,4000.0,3606.0,3547.0,3500.0,3500.0,3250.0,3225.0
311,11231,3.0,4700.0,4750.0,4200.0,4125.0,3895.0,4600.0,4695.0,4600.0,4500.0,4575.0,6650.0,5560.0,5525.0,5300.0,5495.0,5445.0,4840.0,4699.0,4600.0,5995.0,5999.0,5999.0,6250.0,5445.0,5000.0,4850.0,4250.0,4150.0,4150.0
312,11232,0.0,2531.0,2825.0,2850.0,2674.0,3000.0,2990.0,2349.0,2825.0,2298.0,2450.0,2499.0,2600.0,2650.0,2675.0,2699.0,2275.0,1800.0,1850.0,2500.0,2812.5,3000.0,3000.0,3000.0,3000.0,2700.0,2500.0,2500.0,2300.0,2150.0
313,11232,1.0,2085.0,1906.5,1900.0,1959.0,1900.0,1900.0,1847.0,1821.5,1800.0,1800.0,1800.0,1900.0,1875.0,1875.0,1925.0,1898.5,2000.0,1912.5,1737.5,1886.5,1897.5,2125.0,1997.5,2000.0,2049.5,2000.0,1875.0,1843.5,1825.0
314,11232,2.0,2550.0,2425.0,2500.0,2220.0,2198.5,2197.5,2100.0,2149.0,2175.0,2175.0,2175.0,2297.0,2321.5,2300.0,2322.5,2337.0,2312.5,2300.0,2349.5,2349.5,2304.0,2300.0,2275.0,2262.5,2225.0,2245.0,2235.0,2075.0,2081.5
315,11232,3.0,3065.5,2949.5,2949.5,2749.5,2602.5,2644.0,2575.0,2549.0,2625.0,2600.0,2600.0,2662.5,2756.5,2750.0,2747.5,2672.5,2824.5,2562.5,2847.0,3112.5,3387.0,3350.0,3350.0,3362.5,2975.0,2661.5,2575.0,2562.0,2524.5
316,11233,0.0,1713.0,1906.0,1950.0,1995.0,1970.0,2000.0,1999.0,1920.0,1800.0,1925.0,1925.0,1850.0,1795.0,1813.0,1899.0,1788.0,1894.0,1763.0,1780.0,1861.0,2025.0,1800.0,1775.0,1770.0,1850.0,1850.0,1800.0,1750.0,1700.0
317,11233,1.0,2149.0,2145.0,2199.0,2200.0,2195.0,2150.0,2150.0,2150.0,2150.0,2199.0,2199.0,2250.0,2200.0,2200.0,2275.0,2292.0,2291.0,2245.0,2224.0,2200.0,2299.0,2300.0,2295.0,2240.0,2200.0,2200.0,2150.0,2060.0,2000.0
318,11233,2.0,2437.0,2456.0,2500.0,2520.0,2500.0,2475.0,2495.0,2399.0,2399.0,2483.0,2450.0,2499.0,2495.0,2495.0,2544.0,2550.0,2599.0,2595.0,2500.0,2520.0,2500.0,2500.0,2537.0,2500.0,2496.0,2475.0,2400.0,2300.0,2275.0
319,11233,3.0,2995.0,3000.0,2995.0,2997.0,2995.0,2800.0,2799.0,2800.0,2799.0,2845.0,2850.0,2995.0,3000.0,2999.0,3025.0,3200.0,3200.0,3101.0,3000.0,2972.0,3000.0,3000.0,2995.0,2999.0,2907.0,2899.0,2800.0,2750.0,2650.0
320,11234,1.0,1625.0,1675.0,1750.0,1750.0,1700.0,1676.0,1650.0,1650.0,1750.0,1800.0,1725.0,1655.0,1700.0,1793.0,1799.0,1795.0,1785.0,1738.0,1799.0,1799.0,1800.0,1889.0,1950.0,1945.0,1900.0,1898.0,1850.0,1800.0,1800.0
321,11234,2.0,2000.0,2038.0,2125.0,2175.0,2050.0,2000.0,2100.0,2195.0,2000.0,2200.0,2199.0,2113.0,2100.0,2100.0,2050.0,2200.0,2100.0,2150.0,2200.0,2200.0,2200.0,2200.0,2195.0,2225.0,2200.0,2195.0,2195.0,2198.0,2100.0
322,11234,3.0,2500.0,2500.0,2600.0,2650.0,2697.0,2597.0,2499.0,2500.0,2500.0,2500.0,2795.0,2500.0,2500.0,2600.0,2600.0,2574.0,2550.0,2600.0,2750.0,2675.0,2625.0,2713.0,2700.0,2600.0,2695.0,2650.0,2699.0,2700.0,2700.0
323,11235,0.0,1500.0,1425.0,1399.0,1450.0,1450.0,1413.0,1450.0,1425.0,1500.0,1500.0,1495.0,1450.0,1400.0,1413.0,1495.0,1450.0,1450.0,1450.0,1373.0,1448.0,1430.0,1410.0,1700.0,1500.0,1611.0,1500.0,1500.0,1612.0,1590.0
324,11235,1.0,1775.0,1775.0,1775.0,1700.0,1700.0,1700.0,1725.0,1791.5,1824.5,1762.5,1727.5,1754.0,1824.0,1840.0,1837.5,1822.5,1802.5,1796.5,1789.0,1773.5,1797.5,1800.0,1812.5,1737.5,1762.5,1775.0,1882.5,1831.5,1775.0
325,11235,2.0,2249.0,2325.0,2225.0,2311.5,2248.5,2246.5,2200.0,2199.5,2293.0,2274.5,2222.5,2197.5,2252.0,2272.5,2226.5,2275.5,2250.0,2187.5,2299.0,2313.5,2221.5,2400.0,2872.0,2324.5,2222.5,2204.0,2339.5,2275.0,2287.5
326,11235,3.0,2450.0,2800.0,2700.0,2575.0,2500.0,2500.0,2500.0,2500.0,2600.0,2625.0,2549.0,2548.0,2523.0,2600.0,2548.0,2500.0,2500.0,2800.0,2600.0,2495.0,2600.0,2500.0,2500.0,2650.0,2795.0,2800.0,3000.0,2804.0,3300.0
327,11237,0.0,2150.0,2063.0,2150.0,2013.0,2030.0,1994.0,1992.0,2044.0,2100.0,1917.0,2100.0,2078.0,2076.0,2265.0,2225.0,2299.0,2299.0,2275.0,2275.0,2275.0,2300.0,2299.0,2250.0,2169.0,2100.0,2000.0,2000.0,1975.0,1916.0
328,11237,1.0,2200.0,2182.0,2200.0,2249.0,2291.0,2208.0,2266.0,2357.0,2376.0,2402.0,2450.0,2485.0,2400.0,2400.0,2331.0,2499.0,2650.0,2450.0,2382.0,2700.0,2750.0,2660.0,2499.0,2400.0,2391.0,2291.0,2250.0,2187.0,2100.0
329,11237,2.0,2400.0,2490.0,2475.0,2435.0,2400.0,2395.0,2350.0,2399.0,2458.0,2446.0,2500.0,2500.0,2500.0,2500.0,2595.0,2650.0,2700.0,2595.0,2600.0,2704.0,2650.0,2600.0,2499.0,2492.0,2400.0,2400.0,2350.0,2292.0,2200.0
330,11237,3.0,3000.0,2995.0,2900.0,2895.0,2800.0,2792.0,2704.0,2777.0,2800.0,2850.0,2952.0,2999.0,3000.0,3150.0,3200.0,3162.0,3250.0,3250.0,3195.0,3000.0,3050.0,3000.0,3058.0,3000.0,2950.0,2848.0,2750.0,2700.0,2622.0
331,11238,0.0,2475.0,2432.0,2450.0,1850.0,2075.0,2434.0,2471.0,2298.0,2348.0,2350.0,2250.0,2400.0,2470.0,2445.0,2630.0,2545.0,2446.0,2475.0,2539.0,2550.0,2430.0,2500.0,2500.0,2395.0,2250.0,2225.0,2100.0,2000.0,1900.0
332,11238,1.0,2650.0,2672.0,2500.0,2475.0,2441.0,2450.0,2500.0,2550.0,2550.0,2500.0,2600.0,2550.0,2700.0,2700.0,2590.0,2650.0,2700.0,2500.0,2650.0,2709.0,2750.0,2750.0,2725.0,2700.0,2700.0,2660.0,2685.0,2500.0,2495.0
333,11238,2.0,3184.0,3200.0,3300.0,3300.0,3223.0,3203.0,3223.0,3200.0,2875.0,3200.0,3350.0,3200.0,3250.0,3195.0,3300.0,3728.0,3500.0,3500.0,3600.0,3750.0,3399.0,3100.0,3498.0,3200.0,3180.0,3100.0,3050.0,2965.0,2995.0
334,11238,3.0,3930.0,3995.0,4200.0,3925.0,3900.0,4175.0,4150.0,3850.0,3848.0,4050.0,3992.0,4202.0,4077.0,5199.0,4750.0,4750.0,4550.0,4495.0,4195.0,4105.0,4105.0,5825.0,4500.0,4473.0,3800.0,3800.0,3529.0,3481.0,3200.0
335,11239,1.0,1600.0,1650.0,1673.0,1666.0,1600.0,1650.0,1662.5,1650.0,1600.0,1600.0,1695.0,1695.0,1699.0,1695.0,1700.0,1748.0,1700.0,2050.0,1995.0,1999.0,1825.0,1750.0,1737.5,1837.5,1761.5,1699.0,1749.0,1650.0,1650.0
336,11239,2.0,1925.0,1900.0,1900.0,1965.0,1900.0,1863.0,1913.0,1950.0,1975.0,2000.0,2000.0,1913.0,1945.0,2000.0,2000.0,2000.0,2000.0,2050.0,2100.0,2199.0,2100.0,2000.0,2025.0,2000.0,1999.0,2000.0,2000.0,1950.0,1950.0
337,11239,3.0,2300.0,2300.0,2400.0,2350.0,2350.0,2273.0,2225.0,2300.0,2300.0,2400.0,2350.0,2300.0,2300.0,2300.0,2300.0,2325.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2500.0,2500.0,2400.0,2400.0,2397.0,2399.0,2350.0
338,11354,0.0,1475.0,1513.0,1625.0,1548.0,1523.0,1573.0,1585.0,1575.0,1595.0,1575.0,1595.0,1600.0,1732.0,1718.0,1617.0,1604.0,1605.0,1600.0,1599.0,1600.0,1550.0,1475.0,1563.0,1600.0,1650.0,1595.0,1598.0,1575.0,1571.0
339,11354,1.0,1788.0,1765.0,1750.0,1746.0,1700.0,1725.0,1750.0,1750.0,1775.0,1750.0,1800.0,1799.0,1800.0,1828.0,1800.0,1800.0,1800.0,1800.0,1750.0,1750.0,1797.0,1800.0,1800.0,1785.0,1800.0,1800.0,1800.0,1813.0,1750.0
340,11354,2.0,2297.0,2313.0,2398.0,2150.0,2208.0,2200.0,2300.0,2300.0,2250.0,2210.0,2210.0,2250.0,2250.0,2213.0,2300.0,2250.0,2200.0,2200.0,2150.0,2223.0,2299.0,2300.0,2100.0,2200.0,2400.0,2250.0,2198.0,2125.0,2100.0
341,11354,3.0,2800.0,2470.0,2588.0,2550.0,2450.0,2500.0,2300.0,2400.0,2519.0,2590.0,2590.0,2725.0,2670.0,2800.0,2750.0,2700.0,2700.0,2645.0,2590.0,2600.0,2500.0,2498.0,2562.0,2412.0,2500.0,2550.0,2550.0,2750.0,2600.0
342,11355,0.0,1475.0,1513.0,1625.0,1548.0,1523.0,1573.0,1585.0,1575.0,1595.0,1575.0,1595.0,1600.0,1732.0,1718.0,1617.0,1604.0,1605.0,1600.0,1599.0,1600.0,1550.0,1475.0,1563.0,1600.0,1650.0,1595.0,1598.0,1575.0,1571.0
343,11355,1.0,1788.0,1765.0,1750.0,1746.0,1700.0,1725.0,1750.0,1750.0,1775.0,1750.0,1800.0,1799.0,1800.0,1828.0,1800.0,1800.0,1800.0,1800.0,1750.0,1750.0,1797.0,1800.0,1800.0,1785.0,1800.0,1800.0,1800.0,1813.0,1750.0
344,11355,2.0,2297.0,2313.0,2398.0,2150.0,2208.0,2200.0,2300.0,2300.0,2250.0,2210.0,2210.0,2250.0,2250.0,2213.0,2300.0,2250.0,2200.0,2200.0,2150.0,2223.0,2299.0,2300.0,2100.0,2200.0,2400.0,2250.0,2198.0,2125.0,2100.0
345,11355,3.0,2800.0,2470.0,2588.0,2550.0,2450.0,2500.0,2300.0,2400.0,2519.0,2590.0,2590.0,2725.0,2670.0,2800.0,2750.0,2700.0,2700.0,2645.0,2590.0,2600.0,2500.0,2498.0,2562.0,2412.0,2500.0,2550.0,2550.0,2750.0,2600.0
346,11358,0.0,1475.0,1513.0,1625.0,1548.0,1523.0,1573.0,1585.0,1575.0,1595.0,1575.0,1595.0,1600.0,1732.0,1718.0,1617.0,1604.0,1605.0,1600.0,1599.0,1600.0,1550.0,1475.0,1563.0,1600.0,1650.0,1595.0,1598.0,1575.0,1571.0
347,11358,1.0,1788.0,1765.0,1750.0,1746.0,1700.0,1725.0,1750.0,1750.0,1775.0,1750.0,1800.0,1799.0,1800.0,1828.0,1800.0,1800.0,1800.0,1800.0,1750.0,1750.0,1797.0,1800.0,1800.0,1785.0,1800.0,1800.0,1800.0,1813.0,1750.0
348,11358,2.0,2297.0,2313.0,2398.0,2150.0,2208.0,2200.0,2300.0,2300.0,2250.0,2210.0,2210.0,2250.0,2250.0,2213.0,2300.0,2250.0,2200.0,2200.0,2150.0,2223.0,2299.0,2300.0,2100.0,2200.0,2400.0,2250.0,2198.0,2125.0,2100.0
